order_id,customer_id,items,aperitifs,appetizers,entrees,desserts,total
c3267898-9989-4ac4-8b49-aa3977934815,2552,2,Sherry,Smoked Salmon,Duck,Tiramisu,757.05
a1f056e0-aa39-4908-9100-e729e6b3d361,2552,9,Kir,Foie Gras,Pizza,Pudding,278.61
bbcd7a6e-2653-4593-8937-b75baef3ac8b,2553,2,Kir,Cheese Plate,Pizza,Creme Brulee,785.01
e506b00d-38d0-428f-9557-504a76519678,2553,7,Bellini,Oysters,Pork,Chocolate,678.8
fb7f36b9-6d9d-4dc6-bee1-ae31afc0a0b6,2556,8,Campari and Soda,Escargot,Lamb,Chocolate Cake,106.01
3edd8f91-63cb-4eff-a1f6-87ae2cb5f012,2557,9,Kir,Escargot,Pasta,Ice Cream,230.59
0e414331-e95f-4a85-aaec-8d10de4ad3fa,2557,5,Sherry,Foie Gras,Vegetarian,Chocolate,700.41
06476d05-f429-4777-9a97-de87d60bce02,2559,7,Campari and Soda,Pate,Chicken,Creme Brulee,977.95
85b6e1ad-c7ec-4d9a-87e5-894f9bb7528d,2559,6,Sherry,Cheese Plate,Burger,Ice Cream,128.07
d71a591a-bc43-4b46-b5c0-048821bb32af,2559,3,Champagne,Charcuterie,Lobster,Pudding,706.87
28ad4c4e-ff4f-481c-b49e-aeb4e2ded650,2560,7,Americano,Smoked Salmon,Fish,Creme Brulee,782.22
28406d19-15cb-4fde-a351-e5a6e8380b2e,2560,4,Vermouth,Smoked Salmon,Chicken,Creme Brulee,323.77
fedae556-4a17-48f4-8f39-bcc25c269ccb,2561,8,Port,Escargot,Vegetarian,Creme Brulee,725.78
2153d27f-1518-4419-b1a7-bed5e4976e38,2563,3,Kir,Salad,Pizza,Creme Brulee,801.45
e11bed8e-df4a-4c6c-a50a-baf94db9928e,2564,5,Americano,Oysters,Vegetarian,Cookies,329.82
3c8a4574-abfe-4cc1-bb4f-c2d793e27323,2564,7,Kir,Cheese Plate,Pork,Pudding,888.91
7a5f4177-166b-4c3f-af17-a3abbd4a317a,2566,4,Bellini,Foie Gras,Lobster,Chocolate Cake,628.49
8118d6db-ee97-4d72-880d-cad58d1d15f0,2569,10,Americano,Cheese Plate,Vegetarian,Chocolate Cake,416.39
1d1f632c-e8ba-4aa3-a37e-af500c01cac0,2569,4,Kir,Salad,Vegetarian,Chocolate Cake,687.4
84da97ae-1443-4b23-8da6-6724f7b25127,2572,8,Champagne,Escargot,Burger,Chocolate,199.08
10821191-c0b7-4b94-9134-731e5d0e51ab,2581,1,Vermouth,Soup,Vegetarian,Pie,964.8
8d290ea8-e258-4c98-8f74-82236cdf3003,2581,10,Champagne,Pate,Fish,Creme Brulee,722.85
8db1b6ad-3286-4473-87df-9a19f6720c4b,2581,8,Campari and Soda,Pate,Lamb,Chocolate,373.26
95b0c0c6-1bdb-40fe-848a-12bcdfee30d6,2583,10,Negroni,Charcuterie,Fish,Sorbet,848.82
875c4b35-9a41-41f2-8101-bf90daafe81c,2585,2,Sherry,Cheese Plate,Fish,Chocolate,867.6
b8da208d-4783-4ced-adee-b845c482cf7d,2590,7,Aperol Spritz,Smoked Salmon,Burger,Tiramisu,330.82
93e704be-115c-4cb9-bb77-d180e71c9be1,2592,9,Kir,Smoked Salmon,Vegetarian,Cobbler,941.09
5cc14a88-96cf-4441-91a1-12ed19ecc9eb,2592,4,Campari and Soda,Crudites,Pasta,Creme Brulee,723.05
f0aec76c-d294-4d05-a0b8-fd89a3a309d0,2592,7,Americano,Escargot,Lamb,Pudding,637.53
be7a79ae-11d9-4c27-89de-f7577915d751,2592,7,Bellini,Escargot,Lamb,Pudding,531.69
859125e5-178e-43b3-ac6f-2ec1b0d28b6e,2593,3,Kir Royale,Pate,Vegetarian,Creme Brulee,236.67
d09e39c3-69fa-49a3-89dc-cdea7f9b9859,2595,6,Kir,Salad,Steak,Ice Cream,978.24
38eb1914-1c38-4d27-90f9-d1d4b6347060,2595,9,Sherry,Soup,Pizza,Sorbet,739.99
105e7d02-b743-4871-95bd-e05205a3cf57,2598,4,Sherry,Charcuterie,Pizza,Pudding,788.84
4dadd926-16d0-43f8-90b5-e41796a77456,2600,4,Campari and Soda,Caviar,Chicken,Cobbler,744.31
e4c1466c-0e4e-4dae-ad2f-098bec6dc0b0,2600,10,Port,Escargot,Pasta,Cobbler,625.45
035d8d26-0915-46eb-a272-c804fcd0db07,2600,1,Kir Royale,Pate,Lamb,Cobbler,340.34
c79f797a-8049-4cd9-8b98-e2d438affbc3,2605,5,Sherry,Smoked Salmon,Pork,Cheesecake,872.95
637da727-ec7f-4b2d-a568-c16cc9ba919e,2605,9,Kir,Crudites,Vegetarian,Chocolate,467.0
586a3df9-99d8-4678-986c-0b4ebb657f61,2608,7,Americano,Pate,Pasta,Chocolate Cake,662.17
b4ea910b-1844-4b29-b181-82cc7ea20ec6,2608,8,Negroni,Foie Gras,Pasta,Creme Brulee,110.21
1d1d5762-c50f-4a3a-83b0-c9224a491e95,2611,8,Vermouth,Cheese Plate,Lobster,Pudding,106.78
a89171f3-5f8e-42a6-9ad4-2e2cf435c4b7,2611,4,Campari and Soda,Smoked Salmon,Vegetarian,Cookies,160.73
13e0c9ae-ff94-4f8d-ac79-08182caf5fd4,2612,2,Aperol Spritz,Cheese Plate,Fish,Cookies,414.1
b27a722d-a988-409c-b167-d474d401a6d6,2613,4,Kir Royale,Foie Gras,Steak,Chocolate,396.0
4d4fe9d5-eb84-4b82-acae-db0133c2b2ab,2613,9,Vermouth,Caviar,Lobster,Chocolate Cake,474.26
33363691-eff7-4347-9bb5-6a5aebc00e27,2616,6,Port,Caviar,Fish,Tiramisu,590.81
091b61b3-9f55-4ca1-b8d4-4a270010dc8c,2617,8,Champagne,Foie Gras,Chicken,Cobbler,199.13
632514a5-a9ff-40ed-8006-f93a897766e5,2617,10,Negroni,Crudites,Fish,Creme Brulee,734.45
a35fc245-37e1-48f0-8ba4-bbbdd569bb55,2618,5,Americano,Foie Gras,Burger,Cheesecake,883.61
88347cc0-8f88-43fd-aa04-7541e35586f5,2622,7,Aperol Spritz,Charcuterie,Vegetarian,Creme Brulee,387.19
e6ebd1c1-e9ea-41d9-bf8e-11d54a8b6399,2624,8,Aperol Spritz,Foie Gras,Pasta,Pudding,667.17
c87174cc-49e3-4ee5-bca8-ef864711a93f,2624,3,Vermouth,Oysters,Vegetarian,Creme Brulee,840.43
42cf79ec-db39-48fb-a994-064b0ebb1769,2624,2,Americano,Salad,Pasta,Cheesecake,709.02
1255477a-c992-4577-800c-e6c2cc91624f,2626,8,Champagne,Charcuterie,Burger,Pie,313.86
78ff31e5-3b3c-404c-8a1f-8ddd9c845c2f,2626,1,Kir Royale,Charcuterie,Pork,Creme Brulee,162.99
e8b9bb1a-996b-4e8c-a350-115794e164d1,2631,2,Kir Royale,Oysters,Lamb,Cheesecake,128.88
8abf48ce-0332-4f45-a538-eb46a1031172,2633,10,Campari and Soda,Foie Gras,Chicken,Pudding,447.62
7ef2e357-49be-48a1-8d28-a5f68ceab60a,2639,7,Champagne,Charcuterie,Chicken,Sorbet,762.99
5b63e282-1b74-4a6c-b4ad-d9c701cad4b3,2642,8,Bellini,Cheese Plate,Steak,Ice Cream,303.17
91032d18-3c36-403d-97e1-58ebbe3ca034,2642,5,Kir Royale,Caviar,Fish,Pie,365.62
e8893ca9-a6cb-42d8-93be-c11820777e97,2642,4,Port,Crudites,Pork,Chocolate Cake,404.5
a3144429-7520-4af9-b867-588b695cb2cf,2643,1,Aperol Spritz,Salad,Duck,Chocolate Cake,395.68
027de465-aab4-43d2-91f8-6151eb32d809,2647,1,Americano,Salad,Pasta,Cookies,225.54
979396ce-1cdc-4961-a3c0-6eb84847a939,2649,4,Negroni,Escargot,Lobster,Sorbet,227.23
f371353c-8c01-45df-9f9c-fc6e72afea25,2649,1,Vermouth,Crudites,Duck,Cookies,793.7
71d53f5d-b789-421b-8bcc-7252460742d5,2649,10,Sherry,Escargot,Pizza,Chocolate,267.59
f1d6b4c4-0f9f-4ba6-8d5d-f7e4ef7cd9a0,2652,7,Aperol Spritz,Pate,Pork,Tiramisu,751.87
53dbd01b-d916-40e1-a2ea-214098ce95c6,2652,4,Vermouth,Smoked Salmon,Pizza,Pie,336.32
ea3aae1a-8a90-43bc-aaad-cc0b7c44f5cf,2653,9,Kir,Cheese Plate,Burger,Cheesecake,920.16
d845919b-bacf-4b88-baa3-6f0ca48e39a8,2654,10,Campari and Soda,Oysters,Fish,Sorbet,684.94
1ff87424-4984-445e-911d-d705f837ec2c,2658,5,Kir,Escargot,Fish,Pudding,257.27
cabe1d0e-58a7-4dc5-ac9f-0fe96b99bf48,2659,1,Americano,Foie Gras,Steak,Cheesecake,694.93
053a4770-e6e3-4caf-9ffb-c0da81c14ed1,2660,5,Kir,Soup,Lobster,Chocolate,600.7
11d40cb0-082a-45ab-b708-e208e010e74a,2660,2,Kir Royale,Oysters,Vegetarian,Cheesecake,836.56
8e10b1be-e6e7-4209-8b57-bc1f12081ad2,2660,4,Bellini,Caviar,Fish,Cookies,900.31
e6ee53f9-25ea-4ee0-818b-780eaf2a4ab2,2660,8,Sherry,Soup,Burger,Cheesecake,732.69
d8950818-ef4d-4c7a-82d2-273337e5579c,2661,1,Americano,Soup,Lamb,Ice Cream,243.46
6cd133b4-63a6-4792-ae6c-6955a493d2fb,2668,2,Bellini,Charcuterie,Chicken,Creme Brulee,663.58
70b85ca7-5efe-4989-9f94-c1ff538f9453,2668,9,Aperol Spritz,Cheese Plate,Duck,Pudding,637.21
fde2318d-0df4-4285-bcb8-ed841810aff0,2672,4,Negroni,Crudites,Burger,Pie,884.96
42766ec4-53f9-472b-b521-56924207ebdc,2672,7,Campari and Soda,Pate,Chicken,Cobbler,113.85
9a96992e-8663-4417-b9d8-f2d996a764e9,2672,9,Vermouth,Salad,Burger,Sorbet,740.21
d8879ba9-f378-4934-a699-313cf8f56458,2676,4,Negroni,Soup,Chicken,Cobbler,997.31
12438432-3916-47e5-9c21-afeaa8c95456,2676,10,Negroni,Oysters,Pizza,Cobbler,147.33
1d1caea4-4ecb-42f9-985a-a306c707c372,2676,9,Champagne,Foie Gras,Vegetarian,Cheesecake,303.47
1447dcce-39b8-4269-86e5-5c11d758ad23,2676,4,Vermouth,Foie Gras,Lamb,Cheesecake,425.7
f2bd1c51-ddc0-4d63-8164-5d2dd81aa45b,2676,3,Campari and Soda,Caviar,Pizza,Tiramisu,720.72
dbd42522-aaa2-442c-b664-9b63f0c51786,2677,7,Negroni,Oysters,Burger,Pudding,884.14
a0e3033d-c696-4e31-bcb2-9f8b61127149,2678,4,Kir Royale,Soup,Pizza,Pie,496.26
d04c0779-3d98-4d29-afbe-1d93c480dd32,2680,5,Kir Royale,Caviar,Burger,Cookies,627.92
9292393c-dd01-4cdc-aab4-8989ef97137e,2680,1,Americano,Cheese Plate,Steak,Tiramisu,360.07
dae1689a-7438-435b-9991-7cf89c00dc7d,2684,3,Campari and Soda,Crudites,Burger,Tiramisu,513.24
cb1e720b-acb1-4f27-961a-32e08c6442e3,2684,10,Aperol Spritz,Charcuterie,Lamb,Pudding,158.57
259610b7-06ee-40dd-b17f-0ff759cc80af,2686,5,Vermouth,Soup,Pizza,Cheesecake,773.96
64ba9a05-67bd-4fc9-996b-ddc57e8a283a,2688,5,Champagne,Escargot,Burger,Chocolate,803.65
e9beaa63-23d4-49cc-b8f8-42777ff1de0b,2690,7,Kir Royale,Charcuterie,Steak,Tiramisu,824.78
8f9a1ee0-8ddd-49f2-825e-297d92699293,2690,7,Sherry,Charcuterie,Lamb,Cheesecake,109.21
a116ee63-c078-4d72-8e38-9b59da52b55f,2693,5,Bellini,Caviar,Duck,Cookies,491.57
f064e76a-2144-4a86-bc88-cb09812640f8,2693,3,Bellini,Foie Gras,Lamb,Cobbler,708.54
2850a9d5-310c-4a11-a946-a239312dd22b,2701,10,Negroni,Escargot,Pork,Sorbet,219.92
78f4346b-6afc-4742-a034-5ccaaa9b6be4,2702,2,Aperol Spritz,Pate,Chicken,Pie,210.56
869d4656-8caf-43eb-822e-5ddd03f972fc,2702,4,Champagne,Caviar,Pizza,Pudding,250.37
1790c20d-4b2a-4379-be41-22ddc66c53f0,2702,7,Kir Royale,Cheese Plate,Pasta,Creme Brulee,525.32
f5f91f0e-fa11-4cd3-8f12-492be333ea7a,2704,2,Aperol Spritz,Oysters,Vegetarian,Cheesecake,258.18
0215edb7-697f-4d8b-897a-8b2c6bc5a735,2707,5,Negroni,Salad,Pasta,Cookies,220.02
efef866e-fd6f-4ba9-90cf-f28d978d6eee,2719,9,Bellini,Cheese Plate,Fish,Cobbler,762.64
71bc0e54-03dd-4ce0-b320-aa0f03364d1f,2720,5,Bellini,Charcuterie,Pasta,Cobbler,159.95
cb202eae-bffb-4bf7-95b7-9e7604c2d693,2720,7,Sherry,Crudites,Lobster,Pie,103.61
b5084d62-ad77-4f4c-b5e7-292ea8daa0d8,2720,9,Negroni,Crudites,Steak,Chocolate,595.08
8ad84354-a962-48b1-ac8c-74d55d1b7f2b,2720,9,Kir Royale,Salad,Steak,Cheesecake,343.14
a7d4678a-82a6-46f9-a101-93eb9dc3bcd1,2721,8,Champagne,Oysters,Chicken,Pie,787.97
aee4f4b4-df0c-479a-9638-294726e154de,2721,7,Kir,Smoked Salmon,Lobster,Chocolate,634.28
132ea1cf-aef8-4775-99dd-0b40687dafa7,2723,1,Campari and Soda,Caviar,Pork,Tiramisu,400.48
a46cece2-0908-4760-9bb8-409b7b6b603d,2724,1,Champagne,Charcuterie,Chicken,Pudding,230.24
d9eb3cd1-0f7f-4a70-a1f1-66882b89be82,2728,7,Kir Royale,Caviar,Chicken,Ice Cream,793.85
b1e981a3-54a1-43fd-8c2b-e62da19045fb,2731,4,Negroni,Oysters,Vegetarian,Chocolate,281.99
270d3206-fc91-4bab-9cd7-fd66447e474b,2731,10,Port,Cheese Plate,Duck,Pudding,137.87
8c0e89c0-bd2d-4db3-93d4-7dfb8110104b,2731,5,Port,Crudites,Burger,Sorbet,510.7
1a528b38-cbb7-4b09-a436-930b832ffb51,2732,9,Aperol Spritz,Oysters,Vegetarian,Pudding,786.25
117e5ba7-2a6f-4814-afa8-a496f80d0f11,2732,3,Campari and Soda,Cheese Plate,Fish,Sorbet,156.06
5b1a2662-f3e1-454c-96df-aec57d769288,2736,5,Aperol Spritz,Oysters,Pasta,Tiramisu,162.26
adf24c71-daa0-4efd-b4d3-199979f6d20e,2745,2,Kir Royale,Salad,Chicken,Tiramisu,117.91
6d4a6873-2d11-4190-aa04-a40dd924e442,2746,8,Vermouth,Cheese Plate,Burger,Sorbet,204.6
440ea5e1-84a5-45c5-a851-4abed71824bb,2746,8,Port,Smoked Salmon,Pizza,Ice Cream,717.86
f353d6c5-134e-48ee-b8eb-7c7ef1a6a6a1,2746,9,Champagne,Cheese Plate,Fish,Cobbler,836.58
815e6e55-0f19-4529-a78e-419813a1a545,2747,4,Vermouth,Caviar,Pasta,Pudding,785.04
ec711117-78cc-4127-9aec-9cc80a2bfdec,2750,8,Campari and Soda,Escargot,Lamb,Cobbler,636.98
c4d93dda-e967-4f9d-bbc9-5db8e0ec4576,2751,5,Negroni,Crudites,Pork,Chocolate Cake,932.7
08f0dec2-3df5-45fd-950e-5c057d7bea1c,2756,1,Port,Charcuterie,Pasta,Sorbet,725.8
fbca2d67-acfc-4f17-9876-ab8f44563ea6,2756,2,Vermouth,Foie Gras,Lobster,Cheesecake,795.22
eb845fcf-aca2-4f81-8c08-e9f5f635eaca,2756,8,Sherry,Pate,Duck,Tiramisu,484.94
fe7c162c-5502-4a63-9d1f-11d84d232577,2758,7,Kir Royale,Salad,Duck,Tiramisu,705.97
61479af8-9454-40f8-a583-538ca71c402f,2758,1,Aperol Spritz,Charcuterie,Pasta,Cookies,976.6
d3d3fe04-5bdd-4e98-a91c-18224c4b32cd,2760,7,Aperol Spritz,Escargot,Vegetarian,Pudding,148.85
055f68ef-3320-44f6-99a7-2dd0c5f90dec,2767,6,Americano,Soup,Lamb,Cheesecake,666.79
f2ca0eb9-e9fd-40b7-ae99-00fc3768f6f1,2767,3,Vermouth,Salad,Vegetarian,Tiramisu,863.6
d8d920c7-1a72-43fe-a072-4e0f5b8ed300,2770,8,Kir,Salad,Steak,Pie,543.73
18b95870-ea95-47ff-9e7c-366e777bcccb,2774,10,Aperol Spritz,Smoked Salmon,Burger,Chocolate,862.96
b1ad4c4d-8d3b-4392-a52f-7ba7c02ae5e1,2775,4,Americano,Smoked Salmon,Duck,Ice Cream,987.98
80f06923-9c7f-494b-b066-30a72e555c5a,2775,5,Campari and Soda,Pate,Pizza,Pie,633.4
9cf507a2-ec9f-4257-a875-55a44aa36aad,2776,9,Champagne,Foie Gras,Burger,Cookies,119.3
2b2fcaed-e3a2-42b1-b872-339e36e0ff8f,2776,3,Champagne,Pate,Burger,Creme Brulee,684.86
e8e34940-1ee9-4d21-90dc-2d2ddfae1199,2777,10,Port,Oysters,Lamb,Pie,234.96
006b6463-736a-40bf-a548-3e309d40a300,2777,10,Aperol Spritz,Charcuterie,Pizza,Chocolate,723.95
8d1ab7a3-7f5a-457b-88d1-213df6b15513,2777,10,Aperol Spritz,Salad,Steak,Chocolate Cake,801.54
f2bb2509-c153-46c4-8486-003d73f2454f,2781,4,Champagne,Cheese Plate,Pasta,Cobbler,791.62
8a0bc646-122b-4d6e-946f-1b83efcf9314,2783,5,Aperol Spritz,Escargot,Duck,Cobbler,917.0
0dc2f15f-a11a-4cac-ad7c-78df830c4221,2784,4,Sherry,Foie Gras,Fish,Ice Cream,621.47
fc684adb-3a36-4dce-867b-ca8cdb51df43,2784,2,Sherry,Pate,Duck,Cheesecake,574.91
71bf9727-419f-4fc5-aea3-0e2c4ffd914e,2784,6,Campari and Soda,Cheese Plate,Fish,Sorbet,820.02
2cda3547-3166-4d40-9aa9-f929b99aaa0c,2794,5,Vermouth,Escargot,Pasta,Chocolate,508.36
c5ccee56-00a6-4c6a-9b43-3d807b6cd494,2796,7,Kir,Cheese Plate,Burger,Creme Brulee,442.57
9d11de7e-1905-4dca-a0ce-1f554d1eef92,2799,3,Campari and Soda,Charcuterie,Duck,Cobbler,814.28
83fbb611-33b8-42b1-994e-67df6a2d11cb,2801,10,Kir Royale,Crudites,Duck,Pie,281.57
bcf27764-8c81-4c4e-9541-c843393cf813,2804,4,Vermouth,Smoked Salmon,Fish,Cookies,362.98
7499775b-b5da-4373-b691-0c867dc2693e,2806,10,Vermouth,Cheese Plate,Pizza,Cookies,748.09
c3e53f6b-d51d-46c4-8806-8f501212fa34,2808,9,Americano,Soup,Lamb,Cookies,957.13
8332fed2-276b-4da2-b7b3-136cd81e68fa,2812,5,Port,Escargot,Pizza,Cookies,940.43
55151be1-433e-4af1-8355-3586a7356568,2813,3,Port,Salad,Duck,Cheesecake,590.82
69c7c13a-bdb3-42a5-a057-97934ab67867,2816,1,Kir Royale,Oysters,Vegetarian,Chocolate Cake,140.63
fddd8fcb-25c3-40c2-aa16-7c94d3891b81,2817,7,Bellini,Soup,Pork,Chocolate Cake,463.66
e7a10cf1-b803-422a-85c7-b7df07baef21,2817,2,Kir Royale,Crudites,Pork,Chocolate Cake,180.64
0c44b148-2ec9-4dcf-8c34-0ce07f800060,2818,4,Negroni,Cheese Plate,Chicken,Cobbler,174.94
bfe981cb-ef34-47d3-881d-f7bb0ebecc90,2818,3,Bellini,Foie Gras,Lobster,Chocolate Cake,620.91
87558d85-b7ba-4db3-a869-4401a580ee90,2819,8,Port,Smoked Salmon,Pork,Creme Brulee,725.0
a6843369-1df5-44fc-b885-7298f15700e2,2819,2,Bellini,Cheese Plate,Pizza,Tiramisu,251.76
5e7f366c-8b9e-4813-9e61-9539eadc9523,2820,7,Negroni,Salad,Pasta,Cobbler,206.5
173ea0b1-9b55-4d2e-8fd1-dcf4ccaac041,2820,8,Americano,Charcuterie,Pasta,Cookies,903.6
e6813117-6167-436d-89b5-f6d9859a61b2,2822,9,Bellini,Crudites,Vegetarian,Ice Cream,297.7
d72ac801-d3ab-4bb5-bfc3-a683291bc23c,2822,9,Port,Caviar,Fish,Sorbet,953.96
fc78c443-3d39-447c-9130-6631d58be15c,2822,5,Sherry,Escargot,Pasta,Pudding,799.67
75361bff-190d-4ac1-8e8a-e96c10f05ff3,2822,5,Port,Smoked Salmon,Steak,Ice Cream,949.39
e8ec02d0-f4fb-4b4c-b081-c49747765f09,2825,10,Negroni,Crudites,Pork,Cookies,151.05
75f72be2-7552-4c3b-a11a-b1bd876b90e0,2825,4,Kir Royale,Oysters,Fish,Creme Brulee,299.23
8724a2bb-a4b7-47c3-ae56-a74e05af969a,2826,3,Sherry,Foie Gras,Lamb,Creme Brulee,825.86
12426eb0-8e31-4817-b40e-fe7c5399d7ef,2828,1,Kir,Soup,Fish,Creme Brulee,559.25
0ee6a0f0-e894-463c-9c7e-34781ed085e8,2832,9,Port,Pate,Fish,Pie,700.04
f8314d88-20dd-4cad-816a-81221c76eda0,2832,8,Port,Crudites,Steak,Chocolate Cake,435.31
ceb5a80a-6e2f-4258-bc85-7676522486da,2834,9,Port,Oysters,Duck,Sorbet,235.04
7fbfc167-0b02-4e2c-aa84-e37b1c386af7,2834,4,Negroni,Foie Gras,Duck,Cheesecake,995.97
53beb3fb-ddc1-4a75-9ee6-5c45602234b8,2834,8,Negroni,Escargot,Pizza,Sorbet,927.33
2ab55bcf-de78-4ab8-a9e9-a651d6a745a2,2838,7,Negroni,Cheese Plate,Duck,Pie,538.26
c016fe77-ed18-4e66-bebd-e1b16f45c10f,2838,7,Champagne,Cheese Plate,Pasta,Cookies,497.14
74ffdcde-e1fe-4ef3-a1f2-351b6259b8b3,2839,8,Kir Royale,Soup,Lobster,Chocolate Cake,303.67
b90aec5b-2ee1-4eef-8727-1e0582bf6c56,2839,10,Port,Soup,Lobster,Pudding,649.83
7278d513-a038-434f-8792-476ae40722bc,2841,6,Negroni,Salad,Vegetarian,Pudding,392.05
134b15fa-7398-4b37-b6d3-0ab3309766d9,2842,4,Campari and Soda,Crudites,Pasta,Chocolate,854.12
b86f95a0-2b78-4464-8df1-6c5d37a0d2ce,2842,8,Negroni,Charcuterie,Lamb,Sorbet,734.74
18c030dd-c359-47d8-aa73-6fb06882fb3c,2844,10,Champagne,Foie Gras,Pork,Creme Brulee,541.62
06845682-424b-4bb2-994f-5837ee270c9e,2844,2,Bellini,Caviar,Pizza,Creme Brulee,378.15
c048dde0-d4c8-4131-a2b7-5fed9b046254,2846,10,Vermouth,Soup,Burger,Creme Brulee,386.59
43390fb6-ce20-4d0b-a93c-10a3c7ad2d19,2846,4,Aperol Spritz,Escargot,Pizza,Chocolate Cake,208.66
05389154-0088-47d7-ac39-7d02eca4bb99,2847,8,Kir Royale,Charcuterie,Fish,Ice Cream,486.67
825c4b08-6364-49c9-9e4b-3f3b1ab77cce,2847,1,Campari and Soda,Salad,Lobster,Cookies,251.32
25c74afe-26e2-4438-97d8-525c24927c6e,2851,5,Champagne,Smoked Salmon,Lobster,Chocolate Cake,574.79
35a84c0a-2313-4324-b05b-effc4bd49974,2858,6,Bellini,Salad,Chicken,Chocolate Cake,879.83
4b9e2714-8ff3-4c8d-9a7d-ae9bc9ab0105,2859,3,Americano,Soup,Vegetarian,Chocolate,883.13
0b3f9ea1-d963-4752-bed0-17ff130637f8,2859,6,Aperol Spritz,Foie Gras,Lamb,Chocolate Cake,385.02
af0cd45a-1f09-492a-9f2a-cb4becfdd1c7,2861,10,Port,Oysters,Pasta,Cookies,358.07
b7d16c0e-4fdc-45cb-a109-77b315586b79,2867,3,Kir,Pate,Vegetarian,Pudding,909.52
1019da24-2dda-4911-888c-49c11d08b6ee,2868,5,Campari and Soda,Crudites,Pizza,Creme Brulee,321.42
ba32b43f-7190-468b-a899-cc596a5f5d96,2872,6,Campari and Soda,Caviar,Steak,Sorbet,209.3
410a5f56-c0cf-48b3-83a4-4a67f4d71476,2879,10,Aperol Spritz,Crudites,Lamb,Chocolate Cake,824.84
6a1ae67a-7187-4924-968c-0df64e7c8eef,2879,2,Campari and Soda,Cheese Plate,Chicken,Cobbler,957.42
2503457e-3003-4936-a4cb-84888e9d1298,2882,7,Aperol Spritz,Oysters,Chicken,Creme Brulee,132.68
1af21b31-9c7e-4a04-a1b4-d414f694b2b3,2882,10,Campari and Soda,Smoked Salmon,Fish,Chocolate Cake,390.97
16e4733b-d986-4dc3-bf29-ac882330f00a,2883,2,Negroni,Foie Gras,Burger,Chocolate Cake,577.16
d474ec19-7636-46ee-8738-6ccf98695887,2886,4,Negroni,Oysters,Chicken,Cobbler,792.08
938b022a-0ed2-412d-a51e-7b28544465b3,2889,5,Sherry,Cheese Plate,Vegetarian,Chocolate Cake,437.24
cbd114cc-4567-4eb7-82bd-6bdb7e443205,2889,1,Kir,Foie Gras,Duck,Chocolate Cake,627.53
72a7dbc9-ce5d-49ff-87e7-07a294b1768c,2889,2,Negroni,Salad,Lobster,Chocolate Cake,346.67
59ba8dfc-ec25-4ad1-a15a-19872a16cf9d,2892,8,Sherry,Caviar,Lobster,Cobbler,551.91
4bbafb9a-0dc6-4dc4-8a48-9a72ad3d7787,2892,4,Americano,Caviar,Vegetarian,Cheesecake,990.38
58b89e1f-b250-41f4-9204-8be52a6a9b64,2894,10,Americano,Soup,Fish,Cheesecake,175.71
a7be7fe0-94ad-4c31-be33-84219ca46727,2894,1,Negroni,Salad,Pasta,Cobbler,327.0
5ca40207-0197-4068-8048-58b92a7e42e8,2895,5,Bellini,Oysters,Steak,Ice Cream,152.39
d68c93bb-462a-4981-bf91-da242ba5df55,2897,7,Campari and Soda,Pate,Steak,Tiramisu,632.94
70df113c-1cbf-4871-8fc9-3a34a7e6ff6f,2901,3,Campari and Soda,Oysters,Lobster,Ice Cream,298.9
8edc90b6-491d-4c21-85aa-22ebf3dd3604,2902,10,Sherry,Soup,Fish,Chocolate,294.03
e369c7ca-b5aa-4993-a237-39e94b0d61ef,2902,7,Negroni,Smoked Salmon,Lobster,Cookies,529.95
07891396-ae5d-42d7-ab41-be2561e198b2,2903,8,Campari and Soda,Caviar,Pizza,Cheesecake,293.19
f27bb181-b1cf-4cb4-b42b-1319905e6489,2904,4,Port,Salad,Steak,Cookies,861.9
9904ddec-55ea-4dc4-b306-421bbd1aeec3,2904,3,Americano,Crudites,Chicken,Cheesecake,676.85
8d5558b0-ee15-48ce-96b6-3149c0f2d487,2907,1,Negroni,Charcuterie,Fish,Pudding,972.78
0e57b326-6c40-4c86-98c0-5e89d805ebaa,2910,1,Vermouth,Foie Gras,Pork,Chocolate Cake,937.84
d4959aa4-b625-4206-8dfa-c35b18903182,2910,5,Champagne,Pate,Steak,Cheesecake,734.7
074e04e7-885f-4011-8cd0-e1efd403479e,2911,5,Negroni,Oysters,Chicken,Cookies,480.15
c0496d6c-a836-427d-8a48-0a40918cfcae,2912,4,Aperol Spritz,Escargot,Pork,Tiramisu,524.96
1e3c7559-2060-4ae5-a43e-8bfcf4f5b265,2913,2,Kir,Cheese Plate,Lobster,Cobbler,478.34
24b47814-ad6b-4d87-8042-67e686555b2a,2914,7,Campari and Soda,Foie Gras,Pizza,Pudding,837.29
089e9c47-f217-4c34-8d9c-33175b64d3ba,2915,7,Port,Smoked Salmon,Lamb,Tiramisu,534.81
ce2993bf-1bee-4c5e-9a52-3dd9194bad34,2915,10,Port,Oysters,Lobster,Cookies,854.38
39c8da75-add3-4b5f-b24c-b3c673ff5638,2915,9,Port,Oysters,Fish,Chocolate Cake,173.53
a6626c31-d2fd-4f5e-af16-41a7c954879a,2916,9,Americano,Smoked Salmon,Vegetarian,Sorbet,933.76
9da4c431-0a0f-43eb-8818-bdd23b153da8,2918,6,Campari and Soda,Pate,Steak,Cheesecake,743.18
