order_id,customer_id,items,aperitifs,appetizers,entrees,desserts,total
5e5ebe20-02cd-49bf-9f4e-20a20ee45c24,6877,10,Port,Salad,Pizza,Chocolate Cake,855.65
7dd7ba46-3408-4a7f-a6a3-8ed928ccf0a6,6932,8,Bellini,Smoked Salmon,Burger,Creme Brulee,594.71
5a2c60b5-2850-4c3d-80b7-20d2ff852642,8498,8,Americano,Charcuterie,Lobster,Chocolate Cake,775.23
a13f988e-d741-4935-9ff9-6fce16498e71,8881,10,Vermouth,Smoked Salmon,Fish,Chocolate Cake,569.95
bc9cd82c-9d9d-4f42-bbdd-d0cd8627ec72,4011,3,Vermouth,Caviar,Chicken,Tiramisu,322.89
20160c07-0d58-4ec0-84d4-26eec4f89c82,1760,4,Kir Royale,Caviar,Duck,Chocolate,427.61
3192351e-cb67-46ae-b242-ace58d6cf99e,6703,1,Campari and Soda,Cheese Plate,Lobster,Tiramisu,306.39
a062c103-99f8-4030-832c-45ec3786d8db,5281,10,Kir,Oysters,Pizza,Ice Cream,724.45
d8e0a886-5816-4546-a96c-54ba8dd1ba67,4255,2,Americano,Salad,Lamb,Creme Brulee,509.18
d867b0a3-4800-4377-beaf-3d31475a61b2,7151,10,Aperol Spritz,Cheese Plate,Fish,Pudding,446.86
658de5d8-2b72-43f6-b45c-aff06b6aa366,6515,3,Negroni,Smoked Salmon,Lobster,Tiramisu,379.95
982f28ea-3406-460d-8f64-e3e699665459,6523,4,Bellini,Charcuterie,Lamb,Pie,659.11
a8091f9e-3bf9-4c3a-8200-863c2d02cb5c,3685,9,Sherry,Salad,Burger,Chocolate Cake,868.97
0e15a2f5-1989-4684-b700-bc16bd9ca5ee,6332,5,Kir Royale,Caviar,Burger,Chocolate,826.36
990c507a-7940-4d81-b9aa-95b399494b33,4589,7,Vermouth,Soup,Chicken,Chocolate,101.8
1e3a4fc5-b415-4638-8cd0-b6340e715050,8888,5,Bellini,Foie Gras,Duck,Chocolate Cake,713.07
d56e7c70-fd85-4559-a12e-6e6b651779e4,7440,7,Champagne,Oysters,Lamb,Tiramisu,399.16
1255477a-c992-4577-800c-e6c2cc91624f,2626,8,Champagne,Charcuterie,Burger,Pie,313.86
c5e567e9-8f43-459a-b76b-66a50709fea8,9893,5,Americano,Smoked Salmon,Duck,Cookies,164.98
0e2b37ee-a38e-4434-bea6-90dabc8eb923,112,7,Kir Royale,Salad,Duck,Sorbet,719.44
d7952b38-1312-4cb6-8e33-440590cfcf1e,9059,1,Negroni,Cheese Plate,Pizza,Chocolate,115.31
c048dde0-d4c8-4131-a2b7-5fed9b046254,2846,10,Vermouth,Soup,Burger,Creme Brulee,386.59
ac477ded-45d0-425b-bd3b-0cc74a868f61,9575,2,Bellini,Crudites,Pasta,Pie,753.02
4341c5bc-03a1-40e2-a4c1-95c254d08248,49,4,Negroni,Pate,Pasta,Pie,464.79
2be08dac-62fa-4d59-960a-dc66ebec640a,7960,5,Negroni,Caviar,Steak,Pudding,669.44
5b6e5cf4-5908-459d-a429-70c56a292e0a,9321,2,Sherry,Smoked Salmon,Vegetarian,Chocolate,738.87
34aa88b8-502f-43aa-8d1e-513017cac2fc,1991,5,Kir Royale,Caviar,Duck,Sorbet,623.01
ecb97540-4da5-4647-9c78-5ca2254ef3a6,5082,7,Kir Royale,Caviar,Vegetarian,Cookies,465.74
4324a34e-6fbb-4202-9c7e-76eec7e013d4,8560,2,Aperol Spritz,Salad,Fish,Cookies,766.44
053784fb-2b6f-4f8a-b581-cd71b25e7cf4,7115,3,Kir Royale,Caviar,Pizza,Cobbler,246.19
184efd9b-719b-462f-bd0f-f09ea77928ec,2491,2,Vermouth,Crudites,Pasta,Tiramisu,697.45
dd892e0e-5bd7-4d13-8a37-36d942143f11,4411,1,Port,Crudites,Pork,Pudding,965.53
21bb60c9-aaef-45ad-a4d9-8ed77232e12f,7924,10,Kir Royale,Foie Gras,Pork,Cobbler,213.91
2f1ee0cf-ddd4-4e74-b3a9-35810eccdea1,8458,2,Sherry,Cheese Plate,Vegetarian,Creme Brulee,601.14
03334b77-e478-4a93-93ef-3af0bb313052,1802,1,Kir Royale,Cheese Plate,Chicken,Ice Cream,599.26
1ad0ac7a-1922-4eff-8612-dbcbdbaeb907,2925,8,Port,Soup,Pizza,Ice Cream,830.13
02b14955-677a-41da-8817-da9e058a5504,884,1,Negroni,Pate,Steak,Pie,224.83
f81bbb68-ffa3-45ec-a4e8-6634dbc77c24,4936,8,Kir,Oysters,Pasta,Pie,543.26
e814094e-667e-4aa0-9062-c4d2395d0b33,2722,7,Champagne,Pate,Chicken,Ice Cream,203.48
620fc0fd-9443-4ff5-9dfc-09f7b65448be,6127,9,Kir,Cheese Plate,Pizza,Chocolate Cake,714.75
63775dc9-5f19-4e85-830b-aa16c841b10a,7677,4,Kir,Oysters,Pizza,Cookies,949.48
0a0f9af0-17ac-4dff-8e05-147523f7fa64,3970,9,Americano,Soup,Lobster,Cobbler,499.28
ffadeddc-de0a-4502-bce0-a86acded0127,8408,9,Americano,Salad,Fish,Cobbler,653.02
8e223440-c19d-4f07-8721-9ac5b22f8526,7916,10,Campari and Soda,Pate,Burger,Creme Brulee,451.37
2f483686-bd38-47d8-80a5-f81c8fbfa5fe,6381,7,Bellini,Caviar,Steak,Sorbet,771.23
96fe84f4-e4d4-45d3-b923-f3aea3be5d91,2640,7,Kir,Foie Gras,Vegetarian,Pudding,547.82
f8222bab-be14-499a-b594-d556ea579257,4648,1,Sherry,Caviar,Pork,Cheesecake,102.88
259475a9-41c8-456b-9aa0-383dc40bef1c,1688,10,Aperol Spritz,Pate,Duck,Chocolate,254.81
8dec44ff-bfc3-4ccb-94d6-4c696b889b6a,9623,2,Negroni,Oysters,Pizza,Chocolate Cake,387.44
6642f820-5836-4bdf-bad9-fac0e7c58bcd,6081,10,Vermouth,Salad,Duck,Creme Brulee,326.95
6cd133b4-63a6-4792-ae6c-6955a493d2fb,2668,2,Bellini,Charcuterie,Chicken,Creme Brulee,663.58
7e4dd6ee-fc39-43dc-9363-0ecd0fb602d3,9820,6,Campari and Soda,Smoked Salmon,Pork,Tiramisu,535.72
3bdfe7a8-4730-491a-b011-ce941e80ad5d,188,5,Bellini,Crudites,Pasta,Sorbet,211.55
d31192a2-0217-4dd8-b933-43e6cb3dcdbd,3169,2,Vermouth,Crudites,Chicken,Creme Brulee,376.84
0b3f9ea1-d963-4752-bed0-17ff130637f8,2859,6,Aperol Spritz,Foie Gras,Lamb,Chocolate Cake,385.02
23bd1410-6ab0-4cd7-8842-b83446823afd,7123,6,Champagne,Caviar,Pasta,Creme Brulee,302.27
0f6ad871-0ad8-4fb1-aca9-5f392951c2cb,1840,6,Vermouth,Salad,Fish,Chocolate Cake,355.62
5f0900a1-6eea-4986-986d-8af44940ad3f,2945,2,Kir,Crudites,Pasta,Cobbler,639.47
f667f348-14d9-4e5c-a867-349d52803d7e,1903,2,Vermouth,Crudites,Burger,Creme Brulee,553.76
a3e65999-8c3c-4011-a3c0-db251ccbd6de,1809,10,Kir,Oysters,Burger,Tiramisu,797.33
44055834-af4c-4140-b715-2423c9b812aa,4521,7,Port,Cheese Plate,Pizza,Creme Brulee,135.28
4bddd209-c127-47a9-b5f4-969205d09b4e,3242,7,Sherry,Soup,Burger,Pudding,828.2
2359494f-df04-4466-a35c-b0b4bdaaf24e,5828,2,Aperol Spritz,Crudites,Burger,Chocolate Cake,508.61
4504615d-1d69-4a0a-becb-ca9a1dce4e81,4392,9,Aperol Spritz,Charcuterie,Lamb,Cookies,446.83
3cc37769-7fa6-4de6-93cd-c33b75e0f4b2,7017,9,Kir,Salad,Vegetarian,Chocolate Cake,623.49
89f217a7-6623-4164-9e7e-a3111c7911a3,3602,5,Campari and Soda,Salad,Pork,Pie,681.8
f2238f8d-ff03-4dad-b8b4-818318c1f17d,1733,1,Champagne,Caviar,Lamb,Sorbet,584.85
8e9899ab-d155-4ffe-b8c5-e6ec509b9147,3736,7,Bellini,Soup,Burger,Sorbet,766.94
ac2b6fd8-76ec-4197-8fca-04942c57b4d0,4141,3,Kir Royale,Oysters,Burger,Cheesecake,452.49
e44a282b-508d-45b2-beb1-3436b62afe3b,6027,10,Campari and Soda,Smoked Salmon,Steak,Cookies,390.18
c5de3495-4f12-494b-aada-ddadd69d44be,1455,2,Port,Soup,Duck,Creme Brulee,748.91
011dc984-168f-4eb6-8f0b-c89278e91b2f,4522,3,Aperol Spritz,Charcuterie,Fish,Pie,275.95
71e8c707-1001-407c-bc6b-eb0f93586503,9488,3,Bellini,Oysters,Vegetarian,Cheesecake,416.61
487cc754-85cf-4c66-a913-46d4c49a112b,952,9,Kir,Charcuterie,Chicken,Creme Brulee,368.72
b50aaf3e-ba37-4138-807b-8d2642ec4b24,5805,3,Sherry,Soup,Pasta,Chocolate Cake,212.45
40ffa3b6-c990-47cc-bb15-f60626df25f4,2273,9,Sherry,Pate,Steak,Cookies,620.36
9bd5b1d5-50f6-4a43-85b1-50f2d92d1168,1535,8,Negroni,Charcuterie,Duck,Chocolate Cake,962.97
61d6c1a2-4273-4bff-bf7c-c350554e722f,251,3,Vermouth,Pate,Pasta,Creme Brulee,464.1
71173416-bac8-4386-a286-b15349b386b0,5967,6,Bellini,Escargot,Lamb,Creme Brulee,898.66
3eb18745-96fe-4829-8069-36e63e76fa0b,265,1,Sherry,Salad,Fish,Tiramisu,331.09
d7e136e9-292e-4a39-bc38-18b2544dd708,8508,8,Americano,Salad,Pizza,Cobbler,471.17
5c52e608-b794-450d-b8a8-58c59c4b85ef,5452,6,Campari and Soda,Escargot,Duck,Sorbet,143.95
349f1834-b89c-46a8-8cd3-32fd126ff523,6480,5,Bellini,Pate,Fish,Pudding,450.21
bf8f8994-59be-49eb-84bc-69f1bef4dda2,5673,10,Kir Royale,Cheese Plate,Fish,Cookies,626.66
017268b0-4c49-4c12-bc46-bd718d76ebae,7901,9,Port,Charcuterie,Duck,Pudding,777.48
7bca5f70-f5c3-4759-9094-21f64833eb8f,6171,3,Champagne,Escargot,Vegetarian,Sorbet,440.73
215d080d-2220-4c40-81c5-67df44b63458,4669,1,Campari and Soda,Oysters,Chicken,Cobbler,210.69
debedc86-bd81-493d-ba9c-4660dac7c0d1,2343,2,Negroni,Crudites,Lobster,Tiramisu,746.02
8550ae3a-58ea-457f-a9ae-d04230244fc6,8131,2,Port,Cheese Plate,Pasta,Cookies,419.33
8abfc946-43d8-464b-97e7-99543b290b81,3399,2,Campari and Soda,Pate,Burger,Chocolate Cake,227.68
dd3a9915-6e5f-4491-bb60-16619cee0935,7414,10,Port,Smoked Salmon,Pasta,Pie,845.56
1df2f220-9573-46ab-8e53-97f3b5c925b7,9428,5,Port,Charcuterie,Vegetarian,Pudding,518.53
eef6e8a9-d197-4871-9568-37ebe5e3ebe1,2994,3,Campari and Soda,Crudites,Pork,Pudding,341.89
dde65631-8742-4391-9864-0204f090a981,1804,10,Bellini,Charcuterie,Burger,Creme Brulee,298.49
570466ed-b5d9-4d7c-8769-f79c8564041f,6904,7,Sherry,Soup,Fish,Pudding,294.42
413a5554-1c83-46a8-b6e5-e21e99a09744,6859,2,Sherry,Cheese Plate,Chicken,Chocolate,805.25
af705271-73e6-47a9-a9f5-01b1d5bb4a90,4851,6,Campari and Soda,Escargot,Vegetarian,Chocolate,381.2
8edc90b6-491d-4c21-85aa-22ebf3dd3604,2902,10,Sherry,Soup,Fish,Chocolate,294.03
900cbaea-dfa9-494b-a36d-6d64889c87e8,7362,4,Port,Crudites,Chicken,Chocolate,227.09
f0178fbd-25f5-46e2-80ae-fbf5ac276b52,193,8,Aperol Spritz,Escargot,Burger,Cobbler,479.23
682ecda5-4260-4fc4-842b-d65d6fcf236c,1701,7,Campari and Soda,Charcuterie,Vegetarian,Chocolate Cake,239.17
403a6339-bb6b-42dc-9d0a-86fca4bb8b77,4471,6,Americano,Pate,Vegetarian,Tiramisu,188.69
524cc564-bb5c-4844-95bd-3277d9be5a2d,7716,4,Vermouth,Pate,Pasta,Pie,774.14
5d2ce4b4-6425-4145-ae12-bcece6e19160,6675,3,Campari and Soda,Caviar,Duck,Creme Brulee,190.03
62e94923-0a53-4201-9948-e6de0565588d,4958,10,Kir Royale,Foie Gras,Vegetarian,Cheesecake,277.15
b07325d8-82b2-4652-b2bc-c0df4ca84a7c,800,6,Champagne,Oysters,Vegetarian,Tiramisu,727.28
83c72fe3-05e4-430c-8371-985472a8d602,9112,1,Negroni,Salad,Burger,Ice Cream,391.89
a026ba33-de81-4707-b2a5-de5a01882171,3751,10,Aperol Spritz,Escargot,Steak,Cookies,788.31
65882df3-59d4-4afd-87f6-b80c812629d5,2455,3,Bellini,Caviar,Burger,Pie,990.32
acd333c5-8186-4edf-85d0-982735752015,1763,3,Bellini,Foie Gras,Lamb,Sorbet,733.1
47f3cae4-215d-4741-9b6f-5bfc669c5854,6735,6,Negroni,Soup,Vegetarian,Pudding,320.15
f05adfd2-d383-4c3c-882c-ebfe0c49235b,4371,7,Vermouth,Charcuterie,Duck,Chocolate Cake,574.48
925699a3-9a43-48f8-ab8c-d4680a4a10a0,5624,9,Negroni,Smoked Salmon,Vegetarian,Tiramisu,186.8
d7779917-6805-4cdd-ab24-2d44865a21b0,4321,6,Aperol Spritz,Salad,Vegetarian,Cookies,778.76
d32a25c4-e0ad-4e1f-b1f7-f3544f8f21f4,1260,7,Americano,Pate,Steak,Cheesecake,295.71
bd003a37-8d1e-4411-9a20-56c3b5fa685a,5166,3,Bellini,Escargot,Fish,Chocolate Cake,951.91
e749b077-7118-4956-9279-e0657b36da84,8989,10,Sherry,Soup,Pork,Chocolate Cake,214.53
1d5047a3-c349-4fc5-8174-2c7a7f73848c,4502,10,Champagne,Oysters,Pasta,Cobbler,836.96
d24c2072-5856-4ea4-b22c-9ec0d054a65f,206,5,Port,Charcuterie,Pizza,Pudding,472.21
271fcd16-8919-476f-a777-cd9cfb1f1b0c,757,4,Campari and Soda,Caviar,Duck,Chocolate,634.44
ce24742d-54eb-4a24-929f-0f0b302e8590,8352,2,Vermouth,Smoked Salmon,Chicken,Pie,768.33
d47d2c40-08e2-4c41-8f35-ab09841001ac,7820,6,Port,Oysters,Pasta,Cobbler,475.02
b3ed86c7-bb27-443a-9028-d8b33339eba2,9148,1,Aperol Spritz,Oysters,Chicken,Cobbler,519.15
73ebc71f-2ed7-4dad-89de-0b50e4d2f93c,8915,2,Kir,Salad,Pizza,Sorbet,903.5
87c15ae9-d6e9-4ca1-abc7-5e08818058eb,2152,4,Port,Oysters,Pasta,Pudding,713.25
51ae5f22-61fc-419c-9ffe-9f1d057c809a,4130,5,Kir Royale,Pate,Vegetarian,Cookies,310.52
d5b515a9-23dc-46d7-bd3b-f5076961a65e,7849,1,Bellini,Crudites,Chicken,Sorbet,186.33
9de9a199-202a-4ea5-9e25-e891ded0562d,8602,6,Kir Royale,Salad,Chicken,Ice Cream,275.16
ea422206-e327-4d74-86e2-36c79844c229,8534,8,Bellini,Foie Gras,Duck,Creme Brulee,810.53
e138ecc9-e381-4d4f-b8bc-3d4d1e0903cb,689,7,Negroni,Charcuterie,Pork,Tiramisu,975.64
7f822051-e87f-4a01-b303-b185a69c5c55,4056,2,Campari and Soda,Caviar,Pizza,Pudding,839.46
370961ee-edf5-418d-a62c-53193b7585c5,5855,1,Negroni,Charcuterie,Steak,Cheesecake,214.26
74894446-c236-420e-9524-d8211b14cc7c,9751,3,Vermouth,Crudites,Pasta,Pudding,420.03
3302e8c3-7c6b-4132-8d6f-663fe9631bd1,11,9,Kir,Charcuterie,Vegetarian,Chocolate,383.08
1b473d75-558e-420a-a438-6ce431ef7de3,7627,10,Vermouth,Oysters,Pasta,Cobbler,462.53
4eeb6ea8-079a-466b-81ea-53422943d21d,8895,6,Port,Charcuterie,Burger,Sorbet,764.77
e11bed8e-df4a-4c6c-a50a-baf94db9928e,2564,5,Americano,Oysters,Vegetarian,Cookies,329.82
44cd66db-0d97-475a-a569-5fedbdbb221a,9781,8,Port,Escargot,Lobster,Pie,639.67
62adb517-685a-4887-9517-367547254b78,9138,2,Vermouth,Salad,Vegetarian,Chocolate,157.09
b9c62dca-7b73-4537-9181-e633adc56c16,5009,6,Negroni,Charcuterie,Fish,Chocolate,267.38
1a7aef58-8b56-450d-81fa-b84c7a7cb0f8,6770,2,Kir,Pate,Burger,Cheesecake,195.45
aa7132cc-8fd2-4c17-ae73-ce5e5a190eb9,5655,3,Campari and Soda,Oysters,Pizza,Cookies,359.25
1fa2d814-9791-4a01-b754-fced9636a079,2540,7,Negroni,Foie Gras,Vegetarian,Sorbet,518.66
d3421a35-b33f-40dd-aa80-0ad60b1dbc00,3898,4,Kir,Salad,Fish,Chocolate Cake,757.15
86d116b9-df06-4632-a7ac-8c0227ac477b,3212,9,Aperol Spritz,Caviar,Pizza,Sorbet,937.51
bb34ed04-76a2-4997-a6f6-d3496ec421aa,2996,7,Americano,Crudites,Lamb,Pudding,943.37
e62bfd86-4d58-4525-86c4-b548b23648e3,4170,4,Kir Royale,Cheese Plate,Steak,Pie,632.43
49148848-a1a8-4f14-aacf-23abec391d25,6629,3,Americano,Crudites,Pasta,Creme Brulee,560.8
19d3e895-f467-4317-8754-c6c02263c03c,5884,5,Port,Caviar,Burger,Pie,804.94
2fc5ce78-6aa4-4396-96d6-b3883b9a59dd,4227,1,Vermouth,Foie Gras,Pizza,Pudding,975.44
a18f123b-04cc-4ba1-b710-c96aec629679,4263,3,Americano,Soup,Pasta,Cheesecake,749.25
afe2b0e6-1166-4818-9c7b-83aa6486ca54,4429,8,Champagne,Escargot,Burger,Sorbet,928.98
73091cba-e035-44bd-859c-6b85c9707570,6448,3,Vermouth,Soup,Fish,Creme Brulee,228.43
f5e3966f-84de-4b75-b09a-693a51d6d855,7246,5,Kir Royale,Cheese Plate,Burger,Sorbet,631.52
b733754d-4c8a-4c23-8b8d-3e0b8e36e1c7,3580,4,Kir,Oysters,Fish,Cobbler,664.11
5e6a3d4f-772a-452c-a6c2-eadf46c56637,4447,10,Kir,Salad,Duck,Cobbler,980.38
e1b678f8-71f7-46de-8980-80795e9dbb81,6819,8,Vermouth,Cheese Plate,Lobster,Creme Brulee,254.07
d18c8762-2f31-423b-97f6-a916a351bd32,295,9,Vermouth,Salad,Steak,Ice Cream,544.32
3fd8fe85-b579-48f6-ba53-01c609bc0e6e,980,10,Kir Royale,Caviar,Steak,Cobbler,234.36
f2bbfb02-935b-4d01-9ddf-76d6955fba57,6645,10,Kir Royale,Escargot,Pork,Pie,302.09
f7918aa7-059d-4c94-a6d0-2caa988a4ad7,1288,9,Champagne,Pate,Lamb,Cobbler,329.37
960500f5-772a-4ed2-8d2f-2ddc83d1621c,7018,10,Kir Royale,Charcuterie,Chicken,Pie,681.13
df9fdb52-b4eb-418a-b8d4-ff3033209dc2,6824,8,Kir Royale,Caviar,Lobster,Cheesecake,871.37
8c897f31-c78f-4bf5-a0ee-6da0453107de,212,6,Kir,Charcuterie,Lamb,Chocolate,720.07
9a85db46-709e-498b-afc5-677e9e29da49,5580,3,Champagne,Salad,Lobster,Cookies,962.83
56c0dc6f-4967-4915-ad36-b7f73ccaee47,3421,5,Kir Royale,Pate,Duck,Cheesecake,531.54
1f20aa72-addc-4452-acdd-319cce281f23,4960,1,Kir Royale,Cheese Plate,Lamb,Cookies,541.89
0d75461a-add9-4a17-ac62-55c1dcb017d4,9690,4,Aperol Spritz,Salad,Chicken,Pudding,494.33
b911ac3b-65fc-403c-9276-d423eaa6484b,1223,1,Port,Cheese Plate,Pasta,Cheesecake,126.18
d1632fc7-3070-4d92-ae79-a14c36ce1b1a,8580,10,Vermouth,Charcuterie,Pasta,Sorbet,863.27
7396f614-bd62-4187-940e-433e91e0e710,7115,8,Kir,Caviar,Vegetarian,Chocolate Cake,360.83
08c9ff06-c2fd-4554-8180-168afb282e2a,2538,8,Kir,Salad,Pasta,Cookies,106.73
9aa1e7dd-c8ea-4e51-9e55-4496752f7e10,6070,5,Sherry,Charcuterie,Pork,Sorbet,234.96
b41ac42a-6a8d-4e78-8b92-bdf4596fb180,3670,9,Campari and Soda,Salad,Steak,Cookies,761.21
cbbbeba4-aa8e-451c-a3bf-511420992137,8452,2,Bellini,Salad,Duck,Cobbler,436.83
20446445-97d8-4225-a7e9-27a9c78190d2,9711,5,Americano,Soup,Pasta,Cobbler,337.07
fe999137-2f6d-406d-abf9-c227afde1432,2237,7,Sherry,Charcuterie,Pork,Tiramisu,787.81
5bc108b8-e7d9-4162-a2ff-bd601654cd99,2594,6,Americano,Charcuterie,Lamb,Cobbler,646.1
9ceb03a1-5cfb-481f-8543-877e6a0053c0,4792,9,Port,Charcuterie,Pasta,Pie,879.32
8d12d074-85e3-4dbb-a1af-aa1d1981e569,9547,9,Aperol Spritz,Smoked Salmon,Pizza,Tiramisu,931.93
523b030c-26a1-41ae-9fec-67994b502601,770,8,Bellini,Cheese Plate,Chicken,Cheesecake,266.86
d3ff4274-952a-47cd-8328-4dfe0d3767da,5320,8,Vermouth,Oysters,Duck,Sorbet,609.37
2b51d6e8-c5b8-4927-be4b-d5e194237458,2986,5,Port,Cheese Plate,Duck,Cobbler,243.68
1cbeabe9-0525-4a73-a36f-4decb5b762b3,6635,2,Bellini,Charcuterie,Burger,Chocolate,372.48
caa3c661-833a-4e2e-b15c-2f0eb1395aa7,1512,8,Champagne,Smoked Salmon,Lobster,Pie,868.38
016e1d42-a793-4b60-8b2c-119e92910ada,9665,2,Campari and Soda,Smoked Salmon,Pork,Pie,498.28
3da90852-aa02-468a-8dce-c3b8bb335249,3877,7,Americano,Foie Gras,Lobster,Cobbler,909.29
55297d0a-05da-4e38-8be0-83dc7f9d3d88,8452,2,Port,Salad,Chicken,Cobbler,609.34
3e04ef31-d0b0-40da-8c6d-2be062df0cdc,6949,5,Sherry,Soup,Lamb,Creme Brulee,694.18
648c9265-a223-4121-a259-1b9c2aaa03b7,5476,1,Negroni,Foie Gras,Pasta,Ice Cream,962.27
25a34606-ecf2-436b-8bd9-b91109dd059f,4756,2,Champagne,Soup,Pizza,Pudding,456.63
b15fc7a9-aceb-4130-a877-c9a63dd20679,2191,9,Port,Oysters,Pizza,Ice Cream,164.41
fee50e73-1d12-47a3-a984-c0ee7ea87156,9060,3,Negroni,Oysters,Pasta,Chocolate Cake,976.52
268b0a2d-30f7-42c2-9faf-1d1edd25c2f5,919,2,Negroni,Escargot,Fish,Chocolate,100.2
764f1d77-e800-41c4-885d-5a7796983bf4,5613,4,Negroni,Oysters,Pasta,Chocolate,880.11
44160626-30ca-4578-b9c0-00d3c044c92c,5048,2,Sherry,Soup,Fish,Chocolate,971.35
cd8cb541-157f-4427-b7a5-5263ef9b31df,1817,4,Campari and Soda,Oysters,Lamb,Sorbet,147.68
547d5447-538b-4ddd-bc10-949fcf528855,4869,1,Champagne,Charcuterie,Steak,Pie,382.71
c835ff26-7e55-4657-8ad8-415cf0f80b9c,4731,3,Negroni,Smoked Salmon,Pork,Sorbet,628.42
73e1903e-599c-4736-b5da-e86a34f748c3,8508,7,Port,Charcuterie,Fish,Chocolate,158.25
02ae2904-33e1-49b7-a0c4-95e8f0f5fd11,4596,9,Aperol Spritz,Crudites,Vegetarian,Ice Cream,964.46
e1aa33d9-bf56-48bd-9388-97ab70f626a7,3149,1,Port,Foie Gras,Pasta,Pie,432.08
b85b75be-f7cd-4c2b-9b6a-0963445a933b,7065,7,Kir Royale,Escargot,Burger,Pie,873.3
9072f7ba-b3c2-479a-9a80-1e1f282471b3,5211,5,Port,Soup,Lobster,Cookies,329.77
b533e4bf-30c3-44ff-99ad-3448433b5878,278,6,Champagne,Escargot,Steak,Pie,330.13
f79b17bb-567e-47a6-ba92-12c3a8daffd1,9406,6,Sherry,Foie Gras,Duck,Cobbler,304.63
0f7ce3a1-ee00-4f00-bca9-d568f981b0ba,2038,3,Americano,Cheese Plate,Lobster,Pudding,528.7
815e6e55-0f19-4529-a78e-419813a1a545,2747,4,Vermouth,Caviar,Pasta,Pudding,785.04
660728dd-ad75-4465-b599-20ccb4e0a98d,8516,2,Aperol Spritz,Pate,Burger,Cookies,939.15
c85e5ea2-dce8-4df1-98b9-7170bbefba4c,6102,10,Kir,Escargot,Pork,Cheesecake,625.87
0be0a05c-4108-49ab-ad30-5c428f3f8f7f,9663,6,Aperol Spritz,Pate,Pasta,Chocolate Cake,310.64
c03aa607-c51d-4f30-9821-4bbdb0077cfb,1118,2,Vermouth,Caviar,Burger,Cookies,184.95
f0d1632c-2f0d-4403-bd82-0d8c5c45affe,9305,3,Americano,Smoked Salmon,Pork,Pudding,523.24
f86eca92-1ef5-4110-bfa0-0c1c22fd4d11,7629,3,Americano,Caviar,Burger,Cheesecake,418.48
7c5082e3-3029-4c23-9b3f-ea0d91e1db98,9663,8,Vermouth,Crudites,Pizza,Chocolate,260.08
9d2d4c60-b524-49c3-9d22-1eefe131defd,4288,10,Americano,Salad,Pasta,Cobbler,866.2
8c040e69-60b6-465b-84bb-4970522e9059,34,5,Negroni,Oysters,Steak,Cobbler,650.07
90289439-cc3a-49b2-a409-6a4815611471,8191,6,Bellini,Oysters,Burger,Cookies,452.18
7db60357-880a-46b3-b9d1-3d7fd26483b6,875,9,Sherry,Salad,Pasta,Cookies,905.62
b514eafb-6500-48fb-8771-0fc4b09692fd,7611,9,Campari and Soda,Soup,Lobster,Pudding,370.96
2fafa57f-acf1-4a0a-942a-72929f08e1bd,8909,10,Sherry,Cheese Plate,Fish,Pudding,361.41
13836f73-0107-46c2-9934-be97ee2b04c2,7836,3,Campari and Soda,Foie Gras,Burger,Chocolate,582.62
304a4f02-7ff7-4ba9-93f8-928d0e379160,7671,2,Americano,Foie Gras,Chicken,Creme Brulee,980.59
6c18b55c-145f-44eb-b62c-bfbb2fa0f06d,5861,5,Negroni,Escargot,Burger,Cobbler,788.31
95277233-ed13-4da3-83ac-8e9c65d1f8d7,7017,5,Vermouth,Escargot,Vegetarian,Ice Cream,762.84
191b196a-7aa8-4809-a8a6-67e253580525,7620,3,Negroni,Caviar,Steak,Chocolate Cake,296.11
998902c0-da74-4773-af95-c3a576f09023,8524,5,Americano,Smoked Salmon,Pasta,Ice Cream,456.69
302ebc08-e7dd-426e-8c8a-e53754aa07f6,7607,10,Port,Charcuterie,Chicken,Creme Brulee,223.82
e26cbfcf-6685-4122-9bc8-dc27d718e466,505,4,Campari and Soda,Caviar,Pork,Cheesecake,313.36
4b6edd0f-52f7-4fad-9c15-aded6b7ac395,1802,1,Port,Crudites,Fish,Chocolate,386.61
5bb34c55-e13a-4d5c-a7be-aae7d309394e,2634,9,Vermouth,Foie Gras,Pork,Cheesecake,607.5
bcd0a01e-f9d3-4bf3-8dc9-1b5082f860ad,4492,9,Port,Oysters,Lamb,Pudding,396.3
dd73b36e-e211-4209-b47c-a873b2cb2ae7,8297,8,Vermouth,Soup,Pork,Pie,842.93
5187f64a-b6a5-4a13-9d21-fcc6eb14959b,5746,9,Champagne,Cheese Plate,Vegetarian,Sorbet,809.17
08fe5434-a59c-47c6-8592-926acd6a86fc,4481,5,Kir Royale,Foie Gras,Pork,Creme Brulee,496.22
37cb2b36-e326-452f-85e4-085a88422240,6952,4,Kir Royale,Charcuterie,Lamb,Sorbet,324.31
f86713bb-54f6-43c5-9290-94deb8113fe5,8512,8,Americano,Salad,Duck,Creme Brulee,710.78
788cee68-ab38-458b-aa71-5eeeaac14065,5411,9,Vermouth,Escargot,Duck,Cheesecake,594.2
873c2c50-54f3-48b7-aeb8-11e7187e56c6,3714,3,Champagne,Escargot,Duck,Sorbet,340.65
2bd23d93-8dfc-44f1-8fcc-fd789f7ae442,8810,1,Bellini,Pate,Steak,Chocolate,969.12
c4652eb8-f033-48f5-940b-a9b83c7bc650,1533,3,Champagne,Smoked Salmon,Pizza,Cobbler,389.26
